"Frederick County,  Virginia","$           243,356","$        1,110","$        1,176","$        1,244"
"Williams County,  North Dakota","$           243,203","$        1,109","$        1,175","$        1,243"
"Boone County,  Indiana","$            242,963","$        1,108","$        1,174","$        1,242"
"Fluvanna County,  Virginia","$           242,618","$        1,106","$        1,172","$        1,240"
"New London County,  Connecticut","$           242,504","$        1,106","$        1,172","$        1,239"
"Will County,  Illinois","$           242,338","$        1,105","$        1,171","$        1,238"
"Olmsted County,  Minnesota","$            241,641","$        1,102","$        1,167","$        1,235"
"Jefferson County,  West Virginia","$           241,206","$        1,100","$        1,165","$        1,233"
"Columbia County,  Oregon","$           240,909","$        1,099","$        1,164","$        1,231"
"Rutherford County,  Tennessee","$            240,864","$        1,098","$        1,164","$        1,231"
"Platte County,  Missouri","$           240,702","$        1,098","$        1,163","$        1,230"
"Lee County,  Florida","$            240,634","$        1,097","$        1,163","$        1,230"
"Orange County,  Virginia","$            240,604","$        1,097","$        1,162","$        1,230"
"Johnson County,  Iowa","$            240,534","$        1,097","$        1,162","$        1,229"
"Gloucester County,  New Jersey","$            240,516","$        1,097","$        1,162","$        1,229"
"Granite County,  Montana","$            239,857","$        1,094","$        1,159","$        1,226"
"Columbia County,  New York","$            239,813","$        1,094","$        1,159","$        1,225"
"McHenry County,  Illinois","$            239,812","$        1,094","$        1,159","$        1,225"
"Hillsborough County,  Florida","$            239,746","$        1,093","$        1,158","$        1,225"
"Coweta County,  Georgia","$           239,546","$        1,092","$        1,157","$        1,224"
"Wallowa County,  Oregon","$           239,344","$        1,091","$        1,156","$        1,223"
"Colusa County,  California","$            238,752","$        1,089","$        1,154","$        1,220"
"Cache County,  Utah","$            238,659","$        1,088","$        1,153","$        1,220"
"Kings County,  California","$            238,412","$        1,087","$        1,152","$        1,218"
"Camden County,  North Carolina","$           238,099","$        1,086","$        1,150","$        1,217"
"Linn County,  Oregon","$           237,695","$        1,084","$        1,148","$        1,215"
"Centre County,  Pennsylvania","$            237,310","$        1,082","$        1,147","$        1,213"
"Orleans Parish,  Louisiana","$           237,027","$        1,081","$        1,145","$        1,211"
"Albany County,  New York","$           236,877","$        1,080","$        1,144","$        1,210"
"Parker County,  Texas","$           236,717","$        1,079","$        1,144","$        1,210"
"Belknap County,  New Hampshire","$            236,147","$        1,077","$        1,141","$        1,207"
"Cowlitz County,  Washington","$           235,917","$        1,076","$        1,140","$        1,206"
"Madison County,  Mississippi","$            235,722","$        1,075","$        1,139","$        1,205"
"Mathews County,  Virginia","$           235,669","$        1,075","$        1,139","$        1,204"
"Franklin County,  Washington","$           235,602","$        1,074","$        1,138","$        1,204"
"Lamoille County,  Vermont","$            235,311","$        1,073","$        1,137","$        1,202"
"Washington County,  Maryland","$            234,256","$        1,068","$        1,132","$        1,197"
"St. Charles County,  Missouri","$            233,665","$        1,066","$        1,129","$        1,194"
"Richland County,  Montana","$            233,392","$        1,064","$        1,128","$        1,193"
"Henderson County,  North Carolina","$            233,311","$        1,064","$        1,127","$        1,192"
"Brunswick County,  North Carolina","$           233,052","$        1,063","$        1,126","$        1,191"
"Albany County,  Wyoming","$            233,037","$        1,063","$        1,126","$        1,191"
"Carbon County,  Montana","$            232,882","$        1,062","$        1,125","$        1,190"
"Grafton County,  New Hampshire","$            232,826","$        1,062","$        1,125","$        1,190"
"Denali Borough,  Alaska","$            232,813","$        1,062","$        1,125","$        1,190"
"Gloucester County,  Virginia","$           232,453","$        1,060","$        1,123","$        1,188"
"Lancaster County,  Virginia","$            232,113","$        1,058","$        1,121","$        1,186"
"Laramie County,  Wyoming","$            231,243","$        1,055","$        1,117","$        1,182"
"Mason County,  Washington","$           231,122","$        1,054","$        1,117","$        1,181"
"Yellowstone County,  Montana","$            230,936","$        1,053","$        1,116","$        1,180"
"Midland County,  Texas","$           230,806","$        1,053","$        1,115","$        1,179"
"Rockingham County,  Virginia","$            230,336","$        1,050","$        1,113","$        1,177"
"Warren County,  Ohio","$            230,306","$        1,050","$        1,113","$        1,177"
"Delta County,  Colorado","$           230,295","$        1,050","$        1,113","$        1,177"
"Kent County,  Delaware","$           230,026","$        1,049","$        1,111","$        1,175"
"Cass County,  North Dakota","$           229,846","$        1,048","$        1,110","$        1,175"
"Glenn County,  California","$            229,142","$        1,045","$        1,107","$        1,171"
"Crook County,  Wyoming","$            228,857","$        1,044","$        1,106","$        1,169"
"Botetourt County,  Virginia","$            228,828","$        1,043","$        1,106","$        1,169"
"Cabarrus County,  North Carolina","$           228,787","$        1,043","$        1,105","$        1,169"
"Louisa County,  Virginia","$           228,573","$        1,042","$        1,104","$        1,168"
"Latah County,  Idaho","$            228,045","$        1,040","$        1,102","$        1,165"
"Prince George County,  Virginia","$            227,714","$        1,038","$        1,100","$        1,164"
"Washington County,  Vermont","$           226,951","$        1,035","$        1,096","$        1,160"
"Northampton County,  Pennsylvania","$           226,849","$        1,034","$        1,096","$        1,159"
"Dawson County,  Georgia","$            226,661","$        1,034","$        1,095","$        1,158"
"Wahkiakum County,  Washington","$            226,538","$        1,033","$        1,094","$        1,158"
"Lincoln County,  South Dakota","$           226,497","$        1,033","$        1,094","$        1,157"
